f_1,f_2,f_3,f_4,f_5,f_6,f_7,e_1,e_2,e_3,e_4,t,y,y_obs
0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25655644241733166,0.2584830019238048,0.9660158061421452,0.25655644241733166,0.34718106965428114,0.3620689655172383
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8112884834663622,0.2727789295082265,-0.9620767410224333,0.8112884834663622,0.08224695187733899,0.07758620689655106
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.9179019384264533,0.9420846511627138,-0.3353751780374152,0.9179019384264533,0.6212842646354102,0.6120689655172361
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.6596351197263395,0.9999876650948919,0.004966855953853036,0.6596351197263395,0.4419532334232079,0.4482758620689617
0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.36374002280501694,-0.6151331062711847,0.7884232756388941,0.36374002280501694,0.6117572898616419,0.6120689655172361
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25256556442417316,0.061868070408320965,0.9980843360477866,0.25256556442417316,0.7910366376865026,0.784482758620683
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3044469783352336,0.4667517725399337,-0.8843883665171257,0.3044469783352336,0.40985027727210366,0.4224137931034447
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5467502850627135,0.805678274813812,-0.5923533721462549,0.5467502850627135,0.5479024546793763,0.5517241379310297
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.9156214367160771,0.9741252937538294,-0.22600865485422436,0.9156214367160771,0.05396370451728272,0.06034482758620638
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9714937286202959,-0.9928086718121364,-0.1197119090760038,0.9714937286202959,0.03315397411570209,0.034482758620689356
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.13568985176738876,0.4805723757878774,0.8769550681931172,0.13568985176738876,0.02770393269957866,0.017241379310344678
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6009122006841502,-0.979971138491089,0.19913956845508918,0.6009122006841502,0.07116398334378338,0.06896551724137871
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.7029646522234888,-0.5569536923776731,-0.8305435476523048,0.7029646522234888,0.8633748877374243,0.8706896551724064
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.14766248574686425,0.8911796800411734,0.4536505019083651,0.14766248574686425,0.6948549295095873,0.6810344827586149
0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.30330672748004545,0.5163873248897798,-0.8563551428543984,0.30330672748004545,0.6260868116865189,0.6120689655172361
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.12542759407069548,-0.011805329417745723,0.9999303146706469,0.12542759407069548,-0.008252153868636203,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.40877993158494846,0.9998261994970584,-0.01864325076988786,0.40877993158494846,0.27838268628893814,0.26724137931034253
0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.30558722919042175,0.4155994871141912,-0.9095477262411363,0.30558722919042175,0.6432118113681049,0.6293103448275809
0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4007981755986315,0.9285000527564791,0.3713322663480989,0.4007981755986315,0.2277462065277469,0.2155172413793085
0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5239452679589507,0.8745573172696256,0.48492215747494494,0.5239452679589507,0.881746469465733,0.8706896551724064
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.14025085518814132,0.666390687219838,0.7456027440847253,0.14025085518814132,0.3183665548840697,0.31034482758620424
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45324971493728594,-0.6220335357315394,-0.7829906004706058,0.45324971493728594,0.31675141666028817,0.32758620689654894
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7348916761687567,-0.8160410382128038,0.5779939653253909,0.7348916761687567,0.07997685787312137,0.06896551724137871
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.2765108323831241,0.9518364937155679,0.3066060815301187,0.2765108323831241,0.37167620310788085,0.3620689655172383
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6225769669327249,-0.2831512012600283,0.9590752823553547,0.6225769669327249,0.14083952293372964,0.1293103448275851
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.20923603192702384,-0.8608937135997037,-0.5087848404625586,0.20923603192702384,0.8762622315376247,0.862068965517234
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.16818700114025076,0.8497062445418347,-0.5272563873360016,0.16818700114025076,0.30770462588456415,0.3017241379310319
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.080957810718358,-0.787226175560205,-0.6166643726638125,0.080957810718358,0.9801013993350228,0.9655172413793021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.039908779931584926,0.9111860094618193,-0.4119952137598752,0.039908779931584926,0.4351150163159227,0.4396551724137893
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.12428734321550734,-0.0687638395280591,0.9976329657611356,0.12428734321550734,0.08321288802663956,0.07758620689655106
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1174458380843785,-0.3994285272550497,0.9167643381015984,0.1174458380843785,0.8663681216207197,0.862068965517234
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5877993158494866,-0.8981887611255402,-0.43960999691518277,0.5877993158494866,0.6818337593314173,0.6724137931034425
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2098061573546179,-0.8750455474703509,-0.4840405869886466,0.2098061573546179,0.13950004849260508,0.13793103448275743
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3215507411630557,-0.3612180320844607,-0.9324813849600588,0.3215507411630557,0.9316504372244052,0.9310344827586127
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.736602052451539,-0.763689681056902,0.6455835120626976,0.736602052451539,0.023563225926697032,0.017241379310344678
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.04161915621436714,0.8726656634896187,-0.488318174724455,0.04161915621436714,0.9911835608094763,0.9827586206896467
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7599771949828958,0.2952793627409152,0.9554109576194525,0.7599771949828958,0.44921027326436974,0.4482758620689617
0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1676168757126567,0.8643891072324832,-0.5028234991503784,0.1676168757126567,0.3421687593167569,0.32758620689654894
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.08209806157354614,-0.8210856710623479,-0.5708049761311599,0.08209806157354614,0.4460952510901415,0.4482758620689617
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.995438996579247,-0.47373989929200455,0.8806648101399311,0.995438996579247,0.3231004637079806,0.31896551724137656
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.9076396807297601,0.9853964626297335,0.1702756924426042,0.9076396807297601,0.3825539582175687,0.3706896551724106
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5553021664766246,0.487501210970195,-0.8731223106201061,0.5553021664766246,0.6896996485501726,0.6982758620689595
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.04446978335233749,0.7944512435043691,-0.6073279358751429,0.04446978335233749,0.014345397460182367,0.017241379310344678
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1368301026225769,0.5297619110773615,0.8481464010250008,0.1368301026225769,0.2649846556322682,0.24999999999999786
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.36488027366020503,-0.569207984949703,0.8221935720190828,0.36488027366020503,0.35049212833816107,0.3620689655172383
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.13568985176738876,0.4805723757878774,0.8769550681931172,0.13568985176738876,0.14246353032654444,0.14655172413792977
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.591220068415051,-0.9599067967177177,-0.28031935647602085,0.591220068415051,0.20972889449055426,0.2155172413793085
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.664196123147092,0.9752199453834639,-0.22123756038763867,0.664196123147092,0.9206634574061043,0.913793103448268
0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.080957810718358,-0.787226175560205,-0.6166643726638125,0.080957810718358,0.7115455988118532,0.7241379310344765
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8836944127708091,0.2010439249167866,0.979582227408222,0.8836944127708091,0.7264102390104381,0.7413793103448212
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3084378563283921,0.28218456129843045,-0.9593601374691428,0.3084378563283921,0.3419714145664449,0.33620689655172126
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.07753705815279358,-0.6707801973834654,-0.741656205258339,0.07753705815279358,0.9697090437476205,0.9741379310344744
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20866590649942976,-0.8460423584054321,-0.5331156795516093,0.20866590649942976,0.5544006358751594,0.5431034482758574
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5307867730900795,0.9865496211871514,0.16346205962084273,0.5307867730900795,0.9631709286017968,0.9741379310344744
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5843785632839221,-0.8102592205925092,-0.5860716640862443,0.5843785632839221,0.17378105450424458,0.18103448275861914
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.3084378563283921,0.28218456129843045,-0.9593601374691428,0.3084378563283921,0.7253797210579291,0.7241379310344765
0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.009122006841505126,0.44045044197021005,0.8977769256158493,0.009122006841505126,0.8427372780417359,0.8448275862068894
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.58266818700114,-0.7572390396133528,-0.6531378391162521,0.58266818700114,0.6131324574120742,0.6120689655172361
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25256556442417316,0.061868070408320965,0.9980843360477866,0.25256556442417316,0.34154096431654246,0.33620689655172126
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.9196123147092355,0.9099958565815759,-0.4146173428649165,0.9196123147092355,0.6205101698084747,0.6293103448275809
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.23204104903078665,-0.8216604757565139,0.5699772474227188,0.23204104903078665,0.9356231517745651,0.9310344827586127
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7120866590649939,-0.8658334462921851,-0.5003323328366834,0.7120866590649939,0.4949026014924463,0.508620689655168
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.850627137970353,-0.9928258551438912,0.11956931612165757,0.850627137970353,0.5576206634886783,0.5689655172413745
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5484606613454958,0.7521382852679841,-0.6590053109301447,0.5484606613454958,0.4956571650906999,0.4999999999999957
0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9464082098061569,-0.1952581762547767,-0.9807518771869156,0.9464082098061569,0.6383328054145524,0.6379310344827531
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5877993158494866,-0.8981887611255402,-0.43960999691518277,0.5877993158494866,0.6506698662410403,0.6379310344827531
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.923603192702394,0.8097524859106028,-0.586771600847893,0.923603192702394,0.6860857335964339,0.6810344827586149
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.005131128848346634,0.2537512146915578,0.967269518305296,0.005131128848346634,0.6217086105881935,0.6120689655172361
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8061573546180155,0.5079788854101965,-0.861369521156521,0.8061573546180155,0.3885844966858685,0.3879310344827553
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5638540478905356,0.08154085669544915,-0.9966699998943341,0.5638540478905356,0.18776203722908874,0.1982758620689638
0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.17787913340934997,0.5062417857089948,-0.862391589941697,0.17787913340934997,0.25178105405242446,0.2586206896551702
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5353477765108321,0.9979622001389403,-0.06380789209686934,0.5353477765108321,0.9291084331945202,0.939655172413785
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8865450399087794,0.3381541828121081,0.9410907228565561,0.8865450399087794,0.8003927059588902,0.8103448275862
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6545039908779928,0.9659972413960847,0.25855237306038154,0.6545039908779928,0.3209933093473326,0.31896551724137656
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.025085518814139098,0.9503242395250434,0.3112616901758842,0.025085518814139098,0.08108490467090282,0.07758620689655106
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5210946408209803,0.7968061168608528,0.6042350636409054,0.5210946408209803,0.0172995468790334,0.02586206896551702
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.6596351197263395,0.9999876650948919,0.004966855953853036,0.6596351197263395,0.4419532334232079,0.4396551724137893
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.1362599771949828,0.5053724642576731,0.8629013109099596,0.1362599771949828,0.10097219044827316,0.09482758620689574
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6830102622576963,0.3958617561156184,-0.9183101164884652,0.6830102622576963,0.9686618384413919,0.9655172413793021
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.24914481185860876,-0.10891353889670488,0.9940512265698361,0.24914481185860876,0.6542815049892048,0.6637931034482701
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9754846066134545,-0.9968380278718221,0.07946034349671699,0.9754846066134545,0.9944349217876686,0.9913793103448191
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9937286202964647,-0.5472302575404165,0.8369821056822239,0.9937286202964647,0.39595675673274267,0.3879310344827553
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.31128848346636245,0.14304670154296725,-0.9897159396400955,0.31128848346636245,0.05920214372109327,0.06896551724137871
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.39566704675028486,0.8038837851362005,0.5947863986298737,0.39566704675028486,0.2638843658223593,0.26724137931034253
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5438996579247432,0.881651722484211,-0.47190066776878326,0.5438996579247432,0.5548227738528224,0.5517241379310297
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5285062713797033,0.9615447337160461,0.2746483662120322,0.5285062713797033,0.9204319768524263,0.913793103448268
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8198403648802732,-0.1507369985197089,-0.988573900766791,0.8198403648802732,0.9952311064030195,0.9827586206896467
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.30330672748004545,0.5163873248897798,-0.8563551428543984,0.30330672748004545,0.37502059587402975,0.37931034482758297
0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.850627137970353,-0.9928258551438912,0.11956931612165757,0.850627137970353,0.2351775057010878,0.24137931034482552
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.558722919042189,0.3317782082978298,-0.9433574192736717,0.558722919042189,0.905381676086927,0.913793103448268
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1362599771949828,0.5053724642576731,0.8629013109099596,0.1362599771949828,0.061287551495657455,0.06034482758620638
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.30558722919042175,0.4155994871141912,-0.9095477262411363,0.30558722919042175,0.14033115784357114,0.1293103448275851
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.016533637400228042,0.7356879874175131,0.6773205926070529,0.016533637400228042,0.918734879646856,0.9310344827586127
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6647662485746861,0.968517932859063,-0.24894379632842425,0.6647662485746861,0.7445025457144573,0.7327586206896489
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5598631698973772,0.27748506989709115,-0.9607299495613774,0.5598631698973772,0.6867264354358227,0.6724137931034425
0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8859749144811854,0.3111934444174805,0.9503465894880586,0.8859749144811854,0.9794634090223695,0.9827586206896467
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7120866590649939,-0.8658334462921851,-0.5003323328366834,0.7120866590649939,0.3808137246349822,0.3879310344827553
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5205245153933863,0.7792602374623473,0.6267004725625521,0.5205245153933863,0.20984411033660855,0.2155172413793085
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6921322690992014,-0.04907454629868496,-0.9987951185831749,0.6921322690992014,0.9185968872144907,0.9051724137930957
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9663625997719494,-0.929936523411966,-0.36772008705599146,0.9663625997719494,0.9443263393186795,0.939655172413785
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7594070695553018,0.2679278821530306,0.9634389705450948,0.7594070695553018,0.01455937689076503,0.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.413340935005701,0.9697249202084524,-0.24419987536178436,0.413340935005701,0.016417140898530247,0.017241379310344678
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4076396807297603,0.9992640304528014,0.03835879877189862,0.4076396807297603,0.37073944762082617,0.37931034482758297
0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.08779931584948684,-0.9484703780640099,-0.31686581061249613,0.08779931584948684,0.43369410691133764,0.431034482758617
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9224629418472059,0.8418720414135582,-0.5396771867386725,0.9224629418472059,0.9197787291705448,0.913793103448268
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.25712656784492577,0.28591176576888017,0.9582559481656877,0.25712656784492577,0.3561944858078435,0.3620689655172383
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.2041049030786772,-0.7036114763816186,-0.7105848931015063,0.2041049030786772,0.2540864068862898,0.26724137931034253
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8819840364880269,0.11663857247234125,0.9931744274857333,0.8819840364880269,0.027875615571789858,0.02586206896551702
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0558722919042189,0.3409977510383594,-0.9400641115300493,0.0558722919042189,0.49334267912527646,0.49137931034482335
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7588369441277077,0.24035869609954363,0.9706841387440754,0.7588369441277077,0.06365356173491205,0.07758620689655106
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.17160775370581519,0.7475662799271771,-0.6641872154113189,0.17160775370581519,0.48154081462094434,0.49137931034482335
0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.37628278221208644,-0.035409407216396335,0.9993728903070084,0.37628278221208644,0.816237803324141,0.8103448275862
0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.2559863169897376,0.23084420707399317,0.9729907255777824,0.2559863169897376,0.5206640999331623,0.5172413793103404
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9994298745724054,-0.2897721151882884,0.9570956698571494,0.9994298745724054,0.07641711895842429,0.06896551724137871
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.2759407069555301,0.9427107726728885,0.33361114952364174,0.2759407069555301,0.882793690702249,0.8793103448275786
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5649942987457237,0.024616458204516346,-0.9996969690788633,0.5649942987457237,0.32770076343748067,0.31896551724137656
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.009692132269099197,0.46586030416237095,0.8848582807465515,0.009692132269099197,0.12458268456709298,0.12068965517241276
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7360319270239449,-0.7817800985515483,0.6235542298058218,0.7360319270239449,0.8136731682677064,0.8017241379310276
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8517673888255411,-0.9843994783263017,0.175947910106671,0.8517673888255411,0.1670997781652795,0.18103448275861914
0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.20524515393386533,-0.7429585742843976,-0.6693374013883397,0.20524515393386533,0.37717266182591225,0.37931034482758297
0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3734321550741161,-0.1770105158475808,0.9842089601702341,0.3734321550741161,0.9316740970104354,0.9224137931034404
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.639680729760547,0.538039852677653,0.842919401206669,0.639680729760547,0.6006561013524355,0.6034482758620638
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11402508551881407,-0.5496381495372995,0.8354028396966419,0.11402508551881407,0.8011678137437437,0.8017241379310276
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.18415051311288475,0.2155473342376133,-0.9764933930667729,0.18415051311288475,0.21176149481734546,0.2155172413793085
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6716077537058149,0.828896139070397,-0.5594025300570145,0.6716077537058149,0.08935000635040524,0.0862068965517234
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8301026225769665,-0.6166078385627012,-0.7872704576084599,0.8301026225769665,0.9372187123458494,0.9224137931034404
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7400228050171034,-0.6426649511637418,0.7661473491083197,0.7400228050171034,0.6112770238480256,0.6120689655172361
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25655644241733166,0.2584830019238048,0.9660158061421452,0.25655644241733166,0.37285718484251223,0.3706896551724106
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.963511972633979,-0.8682722219674476,-0.4960880451691125,0.963511972633979,0.9266749607005296,0.939655172413785
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9498289623717213,-0.3593379063451169,-0.9332075166132707,0.9498289623717213,0.1871160061984105,0.1982758620689638
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.025085518814139098,0.9503242395250434,0.3112616901758842,0.025085518814139098,0.9551938507693397,0.9655172413793021
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25313568985176726,0.09029074464185759,0.9959154489373175,0.25313568985176726,0.7939994891593835,0.8017241379310276
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7708095781071832,0.7455548871237581,0.6664442289388367,0.7708095781071832,0.32788854434552633,0.33620689655172126
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.21550741163055862,-0.975852974391389,-0.21842841475293326,0.21550741163055862,0.08237803993680978,0.06896551724137871
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7423033067274797,-0.5513207659703323,0.8342933614801726,0.7423033067274797,0.018193984920272355,0.02586206896551702
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.04846066134549598,0.6583010770424561,-0.7527547355976861,0.04846066134549598,0.5002650532851902,0.508620689655168
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9515393386545035,-0.4377342622383299,-0.8991043964204962,0.9515393386545035,0.2583645924656258,0.2586206896551702
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8517673888255411,-0.9843994783263017,0.175947910106671,0.8517673888255411,0.8559604744147813,0.862068965517234
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.33580387685290747,-0.8830069450624424,-0.4693599204997085,0.33580387685290747,0.08184777023144366,0.06896551724137871
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2776510832383123,0.9677608977996855,0.2518706904146389,0.2776510832383123,0.12112534552371496,0.1293103448275851
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5193842645381981,0.7422836805932144,0.6700857687826172,0.5193842645381981,0.6973740461983001,0.6982758620689595
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6545039908779928,0.9659972413960847,0.25855237306038154,0.6545039908779928,0.4383297601958464,0.4482758620689617
0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.3677309007981754,-0.4466439986096743,0.89471176280742,0.3677309007981754,0.5566498116354336,0.5431034482758574
