f_1,f_2,f_3,f_4,f_5,e_1,e_2,e_3,e_4,t,y,y_obs
0.0,0.0,0.0,0.0,1.0,1.0,0.8511972633979471,-0.9890144798201947,0.14781866832707322,0.8511972633979471,0.42620941273879126,0.431034482758617
1.0,1.0,0.0,0.0,1.0,1.0,0.8517673888255411,-0.9843994783263017,0.175947910106671,0.8517673888255411,0.5314296445132672,0.5431034482758574
0.0,1.0,0.0,0.0,0.0,1.0,0.3363740022805015,-0.8960260895879377,-0.4440014040267764,0.3363740022805015,0.07079620736360862,0.07758620689655106
0.0,0.0,0.0,0.0,0.0,1.0,0.6402508551881411,0.5618464949146109,0.8272415101723113,0.6402508551881411,0.6471086467304413,0.6379310344827531
0.0,1.0,0.0,0.0,0.0,1.0,0.1755986316989737,0.6010756703743861,-0.7991921161297716,0.1755986316989737,0.45323217673587524,0.4396551724137893
0.0,0.0,1.0,0.0,0.0,1.0,0.30900798175598615,0.2547258396708485,-0.9670133125267623,0.30900798175598615,0.9881993956106092,0.9827586206896467
0.0,1.0,0.0,0.0,0.0,1.0,0.07639680729760544,-0.6274295274606627,-0.7786733513293553,0.07639680729760544,0.12353053045370074,0.1293103448275851
0.0,0.0,1.0,0.0,1.0,1.0,0.05758266818700111,0.2594563610876093,-0.9657548326004776,0.05758266818700111,0.4353238137746337,0.4482758620689617
1.0,1.0,1.0,1.0,1.0,1.0,0.09350057012542755,-0.9993021786612238,-0.03735178339693896,0.09350057012542755,0.44629074087313547,0.456896551724134
0.0,1.0,1.0,1.0,1.0,1.0,0.2291904218928163,-0.8942933455203651,0.44748118637322903,0.2291904218928163,0.9121536613435524,0.9224137931034404
1.0,0.0,1.0,0.0,1.0,1.0,0.17274800456100334,0.7085051616962412,-0.7057056297421632,0.17274800456100334,0.6119323291377083,0.6120689655172361
0.0,0.0,1.0,0.0,0.0,1.0,0.8557582668186997,-0.9299893274603646,0.3675865215290391,0.8557582668186997,0.5628593299517942,0.5689655172413745
0.0,1.0,1.0,0.0,1.0,1.0,0.5324971493728617,0.9969063184266067,0.07859893307869248,0.5324971493728617,0.9750553990082451,0.9655172413793021
0.0,1.0,1.0,0.0,1.0,1.0,0.6288483466362597,0.026487697650260343,0.9996491393850089,0.6288483466362597,0.7920457301560201,0.7931034482758552
1.0,1.0,0.0,1.0,1.0,1.0,0.9908779931584943,-0.6605738032528298,0.7507611141076047,0.9908779931584943,0.026505071090567767,0.017241379310344678
0.0,0.0,0.0,0.0,1.0,1.0,0.9834663625997715,-0.8876258068235786,0.4605653341935224,0.9834663625997715,0.48110392954118564,0.48275862068965103
0.0,0.0,1.0,1.0,1.0,1.0,0.4116305587229188,0.9870392926516405,-0.1604787673237471,0.4116305587229188,0.06740613764296494,0.06896551724137871
0.0,0.0,0.0,0.0,0.0,1.0,0.4526795895096919,-0.5994636985365448,-0.8004019453605086,0.4526795895096919,0.9348925805522748,0.939655172413785
0.0,1.0,0.0,1.0,0.0,1.0,0.7673888255416188,0.6212441708444476,0.7836170494519595,0.7673888255416188,0.3066366245716483,0.3017241379310319
0.0,0.0,0.0,1.0,1.0,1.0,0.10547320410490302,-0.8465791695075612,0.5322628201893195,0.10547320410490302,0.921076629963658,0.9224137931034404
0.0,1.0,1.0,0.0,0.0,1.0,0.6356898517673885,0.3602781521523707,0.9328449244551171,0.6356898517673885,0.31587344404849077,0.32758620689654894
1.0,0.0,0.0,1.0,0.0,1.0,0.33238312428734307,-0.7902353435301488,-0.6128034773365665,0.33238312428734307,0.558231294763761,0.5517241379310297
0.0,0.0,1.0,0.0,0.0,1.0,0.898517673888255,0.8096682027393249,0.5868878951493817,0.898517673888255,0.5886980512994167,0.5775862068965467
1.0,1.0,0.0,1.0,1.0,1.0,0.7001140250855185,-0.43332786176306953,-0.9012363531393115,0.7001140250855185,0.08938860025762643,0.07758620689655106
1.0,0.0,0.0,0.0,1.0,1.0,0.4469783352337512,-0.3501846105615565,-0.9366807025480193,0.4469783352337512,0.8176238577386938,0.8103448275862
0.0,0.0,1.0,1.0,1.0,1.0,0.07639680729760544,-0.6274295274606627,-0.7786733513293553,0.07639680729760544,0.6456307263927299,0.6379310344827531
1.0,0.0,1.0,1.0,0.0,1.0,0.18529076396807287,0.1595549019816769,-0.9871890564900005,0.18529076396807287,0.019845111148611483,0.008620689655172339
0.0,1.0,0.0,1.0,0.0,1.0,0.09236031927023941,-0.9955501709279522,-0.09423299403778393,0.09236031927023941,0.9231964939471904,0.913793103448268
1.0,1.0,0.0,1.0,1.0,1.0,0.009122006841505126,0.44045044197021005,0.8977769256158493,0.009122006841505126,0.31457515590082,0.31896551724137656
1.0,0.0,0.0,0.0,0.0,1.0,0.04503990877993156,0.7768181665199824,-0.6297249686684918,0.04503990877993156,0.5110655382497789,0.4999999999999957
0.0,1.0,0.0,0.0,1.0,1.0,0.27708095781071823,0.960188797652932,0.279351880004086,0.27708095781071823,0.8071653468455829,0.7931034482758552
0.0,0.0,1.0,0.0,0.0,1.0,0.4355758266818698,0.2107647731544322,-0.977536807694299,0.4355758266818698,0.9885159805921571,0.9827586206896467
0.0,1.0,0.0,1.0,1.0,1.0,0.18187001140250847,0.3252512293298106,-0.9456276422670009,0.18187001140250847,0.37263883488105654,0.3706896551724106
0.0,1.0,1.0,0.0,0.0,1.0,0.30900798175598615,0.2547258396708485,-0.9670133125267623,0.30900798175598615,0.09845390091979409,0.09482758620689574
1.0,0.0,0.0,0.0,1.0,1.0,0.1596351197263397,0.991847957548821,-0.12742695596392353,0.1596351197263397,0.9014031870292113,0.913793103448268
1.0,1.0,0.0,0.0,1.0,1.0,0.25256556442417316,0.061868070408320965,0.9980843360477866,0.25256556442417316,0.27307737226051426,0.27586206896551485
0.0,0.0,0.0,1.0,1.0,1.0,0.4116305587229188,0.9870392926516405,-0.1604787673237471,0.4116305587229188,0.043756765000823816,0.034482758620689356
0.0,0.0,0.0,0.0,0.0,1.0,0.4469783352337512,-0.3501846105615565,-0.9366807025480193,0.4469783352337512,0.9279693721011589,0.913793103448268
1.0,0.0,0.0,0.0,0.0,1.0,0.9224629418472059,0.8418720414135582,-0.5396771867386725,0.9224629418472059,0.7470295721249489,0.7499999999999936
1.0,1.0,1.0,1.0,0.0,1.0,0.4486887115165334,-0.4289110780569238,-0.9033467147889824,0.4486887115165334,0.880409421289811,0.8793103448275786
0.0,1.0,1.0,1.0,1.0,1.0,0.36488027366020503,-0.569207984949703,0.8221935720190828,0.36488027366020503,0.9160558176635559,0.913793103448268
0.0,0.0,1.0,0.0,0.0,1.0,0.42930444697833503,0.5020142752815818,-0.8648593338881809,0.42930444697833503,0.9721018297849076,0.9827586206896467
0.0,1.0,0.0,0.0,0.0,1.0,0.3683010262257695,-0.4209610955523695,0.9070786934061171,0.3683010262257695,0.0046430815549960425,0.017241379310344678
0.0,0.0,0.0,1.0,1.0,1.0,0.22006841505131117,-0.9999692166514289,0.007846384487627887,0.22006841505131117,0.9963132880153769,0.9913793103448191
1.0,0.0,1.0,1.0,1.0,1.0,0.6624857468643098,0.9905529189923339,-0.13713101281536086,0.6624857468643098,0.755170514468597,0.7413793103448212
0.0,0.0,1.0,0.0,1.0,1.0,0.6636259977194979,0.9811295405208609,-0.1933515573180742,0.6636259977194979,0.17563438434187637,0.18965517241379148
1.0,1.0,1.0,1.0,0.0,1.0,0.33352337514253116,-0.8238699495797127,-0.5667788864976548,0.33352337514253116,0.9734886559060534,0.9741379310344744
0.0,1.0,1.0,0.0,1.0,1.0,0.40935005701254257,0.9988886162750119,-0.04713313352825389,0.40935005701254257,0.9820917204786541,0.9741379310344744
0.0,1.0,0.0,1.0,0.0,1.0,0.850627137970353,-0.9928258551438912,0.11956931612165757,0.850627137970353,0.2537192116631194,0.24999999999999786
0.0,0.0,1.0,0.0,1.0,1.0,0.2799315849486886,0.990133816602932,0.1401250342348268,0.2799315849486886,0.30827226004426905,0.31896551724137656
0.0,1.0,0.0,0.0,1.0,1.0,0.8916761687571261,0.5658891475813983,0.8244813355374386,0.8916761687571261,0.7276722557232772,0.7241379310344765
0.0,0.0,0.0,1.0,0.0,1.0,0.591220068415051,-0.9599067967177177,-0.28031935647602085,0.591220068415051,0.2064131160987231,0.20689655172413615
0.0,1.0,1.0,1.0,1.0,1.0,0.890535917901938,0.5179893884273099,0.8553870430844165,0.890535917901938,0.8200398718533689,0.8103448275862
0.0,1.0,1.0,1.0,0.0,1.0,0.6562143671607751,0.9845511496907495,0.17509721197844172,0.6562143671607751,0.6665961403845456,0.6637931034482701
1.0,0.0,0.0,0.0,0.0,1.0,0.32440136830102606,-0.4900134193836837,-0.8717148896421982,0.32440136830102606,0.5360642493778116,0.5431034482758574
1.0,0.0,0.0,0.0,0.0,1.0,0.30957810718358025,0.22706013993004037,-0.9738807385172739,0.30957810718358025,0.5639857238629074,0.5689655172413745
1.0,0.0,1.0,1.0,1.0,1.0,0.8859749144811854,0.3111934444174805,0.9503465894880586,0.8859749144811854,0.9815990835711463,0.9913793103448191
0.0,0.0,1.0,0.0,1.0,1.0,0.41277080957810697,0.9762912291783682,-0.21646116471411533,0.41277080957810697,0.26890185430114494,0.26724137931034253
0.0,0.0,0.0,1.0,1.0,1.0,0.17958950969213217,0.43073087881560224,-0.9024804208594992,0.17958950969213217,0.3028369955450046,0.31034482758620424
1.0,1.0,1.0,0.0,0.0,1.0,0.38027366020524495,0.16339121281608515,0.9865613572274604,0.38027366020524495,0.7566842390932557,0.7499999999999936
1.0,1.0,0.0,0.0,0.0,1.0,0.4720638540478903,-0.9991494300837036,0.04123610509505613,0.4720638540478903,0.9114333388669315,0.9051724137930957
1.0,1.0,0.0,0.0,0.0,1.0,0.9104903078677304,0.9995916743583357,0.02857419383813418,0.9104903078677304,0.14493175016512092,0.13793103448275743
0.0,0.0,1.0,0.0,0.0,1.0,0.4526795895096919,-0.5994636985365448,-0.8004019453605086,0.4526795895096919,0.8999660500602013,0.9051724137930957
0.0,0.0,0.0,0.0,0.0,1.0,0.36545039908779914,-0.54554223032119,0.8380833341238696,0.36545039908779914,0.7345162896465677,0.7413793103448212
0.0,0.0,1.0,1.0,0.0,1.0,0.5570125427594068,0.4111422312666626,-0.9115712071303426,0.5570125427594068,0.4421064301523241,0.431034482758617
1.0,0.0,0.0,1.0,0.0,1.0,0.5393386545039905,0.9655115778457666,-0.26036012184237944,0.5393386545039905,0.5274698136713226,0.5172413793103404
0.0,1.0,1.0,0.0,0.0,1.0,0.6545039908779928,0.9659972413960847,0.25855237306038154,0.6545039908779928,0.32416703370506716,0.31034482758620424
0.0,0.0,1.0,1.0,0.0,1.0,0.2445838084378562,-0.33082738312602833,0.9436912856299904,0.2445838084378562,0.1762505934845118,0.18965517241379148
0.0,0.0,0.0,1.0,0.0,1.0,0.38768529076396785,0.5095903498415977,0.8604171519375459,0.38768529076396785,0.3775869039935304,0.3706896551724106
0.0,0.0,0.0,1.0,0.0,1.0,0.7668187001140246,0.5986567990434394,0.8010056410282409,0.7668187001140246,0.5181850895960982,0.508620689655168
0.0,0.0,1.0,0.0,1.0,1.0,0.1733181299885974,0.6881030011185887,-0.725613023485378,0.1733181299885974,0.376915688361356,0.37931034482758297
0.0,1.0,1.0,1.0,0.0,1.0,0.5433295324971491,0.8947438350268456,-0.446579746161257,0.5433295324971491,0.5283616864501754,0.5431034482758574
1.0,0.0,1.0,0.0,1.0,1.0,0.623147092360319,-0.2557002059670702,0.9667561247121211,0.623147092360319,0.06595722355295308,0.06034482758620638
1.0,1.0,0.0,0.0,0.0,1.0,0.4526795895096919,-0.5994636985365448,-0.8004019453605086,0.4526795895096919,0.8566107443505031,0.862068965517234
0.0,0.0,0.0,0.0,0.0,1.0,0.6636259977194979,0.9811295405208609,-0.1933515573180742,0.6636259977194979,0.7294856895190734,0.7241379310344765
0.0,0.0,0.0,1.0,1.0,1.0,0.8797035347776506,0.0028795846458195555,0.9999958539875391,0.8797035347776506,0.534708433549764,0.5431034482758574
0.0,1.0,0.0,0.0,0.0,1.0,0.5923603192702391,-0.9743202270970918,-0.22516681609302908,0.5923603192702391,0.08052433722842472,0.07758620689655106
0.0,1.0,1.0,1.0,1.0,1.0,0.30900798175598615,0.2547258396708485,-0.9670133125267623,0.30900798175598615,0.6855114930523869,0.6982758620689595
0.0,1.0,0.0,1.0,0.0,1.0,0.11630558722919036,-0.4510183013866436,0.8925147011754521,0.11630558722919036,0.8501435753656865,0.862068965517234
0.0,0.0,0.0,0.0,1.0,1.0,0.3928164196123145,0.711243109669912,0.7029461138288438,0.3928164196123145,0.35820200555420895,0.3620689655172383
0.0,1.0,0.0,1.0,0.0,1.0,0.035917901938426436,0.9747720660705649,-0.22320264158052144,0.035917901938426436,1.0051600268006176,0.9913793103448191
1.0,0.0,0.0,0.0,1.0,1.0,0.9817559863169892,-0.9237209827494377,0.38306598129880054,0.9817559863169892,0.018925074474015202,0.017241379310344678
0.0,1.0,0.0,1.0,0.0,1.0,0.9982896237172173,-0.3438382026095857,0.9390289081951682,0.9982896237172173,0.08492630279453672,0.07758620689655106
1.0,0.0,0.0,1.0,0.0,1.0,0.11288483466362594,-0.5963477534597702,0.8027262029755133,0.11288483466362594,0.5605354898039464,0.5689655172413745
0.0,0.0,1.0,0.0,0.0,1.0,0.30387685290763955,0.49176934291490587,-0.8707255097727651,0.30387685290763955,0.9735869176940101,0.9741379310344744
1.0,1.0,1.0,1.0,1.0,1.0,0.996009122006841,-0.44844635982947373,0.8938097461740355,0.996009122006841,0.2621589707379886,0.2586206896551702
1.0,1.0,1.0,1.0,0.0,1.0,0.2274800456100341,-0.9292465774732556,0.36946014433797947,0.2274800456100341,0.9295127291602678,0.9310344827586127
0.0,0.0,1.0,0.0,1.0,1.0,0.9823261117445833,-0.9124273928978135,0.4092386256082126,0.9823261117445833,0.08386779042375392,0.09482758620689574
1.0,1.0,1.0,1.0,1.0,1.0,0.5649942987457237,0.024616458204516346,-0.9996969690788633,0.5649942987457237,0.20259145177596055,0.18965517241379148
0.0,1.0,0.0,1.0,1.0,1.0,0.364310148232611,-0.5924112282173343,0.8056357344867652,0.364310148232611,0.9556049057370573,0.9655172413793021
0.0,0.0,0.0,0.0,1.0,1.0,0.8540478905359175,-0.9579879364124995,0.2868084965410215,0.8540478905359175,0.45119062532270326,0.4482758620689617
1.0,1.0,1.0,1.0,1.0,1.0,0.5245153933865447,0.8880234559493955,0.45979815319734807,0.5245153933865447,0.008538026560381252,0.017241379310344678
0.0,0.0,0.0,0.0,1.0,1.0,0.36488027366020503,-0.569207984949703,0.8221935720190828,0.36488027366020503,0.5124119998538844,0.508620689655168
0.0,0.0,0.0,0.0,1.0,1.0,0.8112884834663622,0.2727789295082265,-0.9620767410224333,0.8112884834663622,0.07258783229291232,0.06896551724137871
0.0,0.0,1.0,0.0,1.0,1.0,0.5604332953249712,0.249989214614238,-0.9682486212624094,0.5604332953249712,0.25006442568175996,0.24999999999999786
1.0,0.0,1.0,0.0,0.0,1.0,0.36374002280501694,-0.6151331062711847,0.7884232756388941,0.36374002280501694,0.5788168607597932,0.5775862068965467
0.0,0.0,0.0,1.0,1.0,1.0,0.025085518814139098,0.9503242395250434,0.3112616901758842,0.025085518814139098,0.052458308263809705,0.06034482758620638
0.0,0.0,0.0,1.0,1.0,1.0,0.47662485746864286,-0.9639579119242491,0.2660547763875739,0.47662485746864286,0.9868935955255211,0.9999999999999915
1.0,1.0,0.0,1.0,1.0,1.0,0.7001140250855185,-0.43332786176306953,-0.9012363531393115,0.7001140250855185,0.08938860025762643,0.09482758620689574
0.0,1.0,0.0,1.0,0.0,1.0,0.36488027366020503,-0.569207984949703,0.8221935720190828,0.36488027366020503,0.6375853945738634,0.6379310344827531
0.0,1.0,0.0,0.0,1.0,1.0,0.25256556442417316,0.061868070408320965,0.9980843360477866,0.25256556442417316,0.6373861716279531,0.6379310344827531
0.0,0.0,1.0,1.0,0.0,1.0,0.8517673888255411,-0.9843994783263017,0.175947910106671,0.8517673888255411,0.3985430444783587,0.3965517241379276
1.0,0.0,1.0,1.0,0.0,1.0,0.6562143671607751,0.9845511496907495,0.17509721197844172,0.6562143671607751,0.3493996843658972,0.3620689655172383
0.0,0.0,0.0,0.0,0.0,1.0,0.3249714937286201,-0.5146603144600466,-0.8573941688161203,0.3249714937286201,0.9283671925175546,0.9224137931034404
0.0,1.0,1.0,0.0,1.0,1.0,0.4082098061573544,0.9999513714592508,0.009861780608158082,0.4082098061573544,0.9791136700758747,0.9655172413793021
1.0,0.0,0.0,0.0,1.0,1.0,0.6208665906499427,-0.3640354670867998,0.9313850861501356,0.6208665906499427,0.024631274683751148,0.02586206896551702
0.0,0.0,0.0,0.0,1.0,1.0,0.04561003420752563,0.7585538840064178,-0.6516103168756447,0.04561003420752563,0.07426974621544608,0.0862068965517234
0.0,0.0,1.0,1.0,1.0,1.0,0.4469783352337512,-0.3501846105615565,-0.9366807025480193,0.4469783352337512,0.505063742488012,0.508620689655168
1.0,1.0,1.0,1.0,0.0,1.0,0.5239452679589507,0.8745573172696256,0.48492215747494494,0.5239452679589507,0.3715526096063154,0.37931034482758297
0.0,0.0,0.0,1.0,1.0,1.0,0.9823261117445833,-0.9124273928978135,0.4092386256082126,0.9823261117445833,0.9764393500688296,0.9827586206896467
0.0,1.0,0.0,1.0,0.0,1.0,0.923603192702394,0.8097524859106028,-0.586771600847893,0.923603192702394,0.2561575466833237,0.26724137931034253
1.0,0.0,1.0,0.0,0.0,1.0,0.5553021664766246,0.487501210970195,-0.8731223106201061,0.5553021664766246,0.13082124020875996,0.1293103448275851
0.0,0.0,0.0,0.0,1.0,1.0,0.6750285062713793,0.7215883892767643,-0.6923223212210949,0.6750285062713793,0.07931804761879913,0.06896551724137871
1.0,1.0,1.0,1.0,1.0,1.0,0.11573546180159629,-0.47627388402587606,0.8792969847525386,0.11573546180159629,0.3254563763213185,0.32758620689654894
0.0,1.0,0.0,0.0,0.0,1.0,0.5866590649942984,-0.8716796984108017,-0.49007601795890143,0.5866590649942984,0.14200209760858912,0.1293103448275851
0.0,1.0,1.0,1.0,0.0,1.0,0.5877993158494866,-0.8981887611255402,-0.43960999691518277,0.5877993158494866,0.642963134400236,0.6293103448275809
0.0,0.0,1.0,0.0,1.0,1.0,0.9224629418472059,0.8418720414135582,-0.5396771867386725,0.9224629418472059,0.09226232471803819,0.07758620689655106
0.0,1.0,1.0,0.0,0.0,1.0,0.6351197263397944,0.3335434504480693,0.9427347276212945,0.6351197263397944,0.3149898508436246,0.32758620689654894
0.0,1.0,0.0,1.0,0.0,1.0,0.36374002280501694,-0.6151331062711847,0.7884232756388941,0.36374002280501694,0.640012473857873,0.6379310344827531
0.0,0.0,0.0,0.0,0.0,1.0,0.9230330672748,0.8261479079285777,-0.5634533114866167,0.9230330672748,0.7980262376973218,0.8103448275862
0.0,0.0,1.0,1.0,0.0,1.0,0.6545039908779928,0.9659972413960847,0.25855237306038154,0.6545039908779928,0.5552852626679846,0.5517241379310297
1.0,0.0,0.0,1.0,1.0,1.0,0.30957810718358025,0.22706013993004037,-0.9738807385172739,0.30957810718358025,0.13985994245095149,0.13793103448275743
0.0,1.0,0.0,0.0,0.0,1.0,0.04789053591790191,0.6794889496622766,-0.7336857415043966,0.04789053591790191,0.433405861268166,0.4396551724137893
1.0,0.0,1.0,1.0,0.0,1.0,0.32041049030786756,-0.30749679510870875,-0.9515491164400675,0.32041049030786756,0.02069809482451518,0.034482758620689356
0.0,0.0,0.0,1.0,0.0,1.0,0.28050171037628263,0.9937254500472337,0.11184690397334422,0.28050171037628263,0.705736716550677,0.6982758620689595
1.0,0.0,0.0,1.0,0.0,1.0,0.8563283922462938,-0.9191343928505581,0.3939441177111747,0.8563283922462938,0.5115831275767642,0.4999999999999957
0.0,0.0,0.0,0.0,0.0,1.0,0.4549600912200682,-0.6866391492776849,-0.7269984034915188,0.4549600912200682,0.9343134348656165,0.9310344827586127
0.0,0.0,0.0,1.0,1.0,1.0,0.7525655644241729,-0.07077440326781567,0.9974923477611668,0.7525655644241729,0.5666933224694084,0.5517241379310297
0.0,1.0,1.0,1.0,1.0,1.0,0.11345496009122001,-0.5732258395378326,0.8193974230409484,0.11345496009122001,0.9181408402682856,0.9051724137930957
0.0,1.0,0.0,1.0,1.0,1.0,0.5866590649942984,-0.8716796984108017,-0.49007601795890143,0.5866590649942984,0.7196102007037865,0.7327586206896489
0.0,1.0,0.0,0.0,1.0,1.0,0.7388825541619153,-0.6852771145298927,0.7282824152082654,0.7388825541619153,0.6317374458099599,0.6206896551724085
1.0,1.0,0.0,0.0,1.0,1.0,0.05245153933865448,0.49602569127707,-0.8683078449450429,0.05245153933865448,0.23733630643763182,0.24999999999999786
1.0,1.0,0.0,0.0,0.0,1.0,0.599201824401368,-0.9933992574217705,0.11470795680280807,0.599201824401368,0.9164582000248237,0.913793103448268
1.0,0.0,1.0,1.0,0.0,1.0,0.8517673888255411,-0.9843994783263017,0.175947910106671,0.8517673888255411,0.32898360392146697,0.31896551724137656
1.0,1.0,1.0,0.0,0.0,1.0,0.7354618015963508,-0.7992352786868333,0.6010182770119225,0.7354618015963508,0.5619347825638358,0.5517241379310297
1.0,0.0,1.0,1.0,0.0,1.0,0.6870011402508548,0.2059771618090951,-0.9785567989713576,0.6870011402508548,-0.005849106594643161,0.0
0.0,1.0,1.0,1.0,0.0,1.0,0.6356898517673885,0.3602781521523707,0.9328449244551171,0.6356898517673885,0.8097297550762583,0.8189655172413723
0.0,0.0,0.0,1.0,1.0,1.0,0.3409350057012541,-0.9732063523651143,-0.2299334593228858,0.3409350057012541,0.9859196591788892,0.9913793103448191
0.0,1.0,0.0,0.0,1.0,1.0,0.2098061573546179,-0.8750455474703509,-0.4840405869886466,0.2098061573546179,0.7552693606257218,0.7413793103448212
0.0,1.0,0.0,0.0,0.0,1.0,0.5558722919042186,0.4624170600334664,-0.8866625415511841,0.5558722919042186,0.520488940848495,0.5172413793103404
1.0,0.0,1.0,0.0,0.0,1.0,0.6704675028506268,0.8594250553090151,-0.5112617473536388,0.6704675028506268,0.035130798303817795,0.02586206896551702
0.0,0.0,0.0,0.0,0.0,1.0,0.07810718358038765,-0.6916466651621581,-0.7222360352198343,0.07810718358038765,0.9179877499059397,0.9224137931034404
0.0,1.0,1.0,0.0,0.0,1.0,0.3232611174458379,-0.4395454947937092,-0.8982203282082593,0.3232611174458379,0.08303589873701539,0.07758620689655106
0.0,1.0,1.0,1.0,0.0,1.0,0.6368301026225767,0.412847835363252,0.9108000136341001,0.6368301026225767,0.8039559903626265,0.8103448275862
1.0,1.0,1.0,1.0,0.0,1.0,0.7559863169897374,0.10003640179500033,0.9949837779159563,0.7559863169897374,0.5582762149748648,0.5517241379310297
