label,t,f_up_0,f_up_1,f_up_2,f_up_3,f_up_4,f_up_5,f_up_6,f_up_7,f_down_0,f_down_1,f_down_2,f_down_3,f_down_4,f_down_5,f_down_6,f_down_7
0,0.06755067550675507,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.27939279392793925,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.014800148001480015,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.3858138581385814,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.3263832638326383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.02018020180201802,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,0.01878018780187802,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0.09196091960919608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.25220252202522025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.035390353903539035,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.09239092390923909,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.23576235762357622,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1
1,0.37185371853718535,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0.35552355523555235,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0.36013360133601335,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
0,0.38803388033880337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.16430164301643016,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.0959009590095901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.1989819898198982,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
0,0.2101421014210142,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0.041490414904149044,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.38548385483854836,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.25875258752587527,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0.18998189981899818,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0.26001260012600125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.34460344603446036,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,0.07093070930709307,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0.13971139711397113,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0.24173241732417325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.2050220502205022,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0.37993379933799337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.07739077390773907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.17139171391713917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.39352393523935236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.13721137211372114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.3859838598385984,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0.23857238572385722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3087830878308783,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.17728177281772817,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.24151241512415123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.18610186101861018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.1900819008190082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3635436354363544,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0
1,0.12775127751277512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.16096160961609615,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0.3703737037370374,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
0,0.12928129281292813,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.03078030780307803,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.3685336853368534,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1,0.25385253852538525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.2722327223272233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.33786337863378635,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.2162521625216252,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0.037380373803738036,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.23727237272372723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.23136231362313622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.2710527105271053,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
0,0.28251282512825127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.12099120991209912,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.11947119471194712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.3973139731397314,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.28835288352883526,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.16781167811678116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.21236212362123622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.15113151131511315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.18515185151851518,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0.22936229362293623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.11101111011110111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.03365033650336503,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.025290252902529026,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.2643226432264323,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.3125731257312573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3077730777307773,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.17381173811738118,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,0.09332093320933209,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0.054810548105481055,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0.07520075200752008,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.17671176711767117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.17046170461704616,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.2955529555295553,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
0,0.03139031390313903,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0.2118421184211842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.08569085690856909,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,0.36587365873658734,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.007800078000780007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.026730267302673028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.1921519215192152,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0.03272032720327203,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0.2554525545255453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.3253332533325333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27346273462734627,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.02032020320203202,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0.37332373323733237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.03093030930309303,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
1,0.3021630216302163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.10847108471084711,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1071810718107181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.3125331253312533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2926829268292683,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.04949049490494905,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.3140031400314003,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1,0.27600276002760027,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,0.06289062890628906,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0,0.07112071120711207,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,0.36986369863698637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.37049370493704936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.27053270532705326,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0.3631336313363134,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,0.01854018540185402,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
0,0.15145151451514516,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
1,0.2063820638206382,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0.16864168641686417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.033640336403364036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.11746117461174611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.26428264282642827,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,0.14832148321483216,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1
0,0.27666276662766626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.26369263692636924,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0.31797317973179734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.14354143541435413,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.15569155691556916,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.3043430434304343,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,0.06737067370673706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.17653176531765316,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0.08328083280832808,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.3264032640326403,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
0,0.3889438894388944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.2643826438264383,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,0.34443344433444334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.3142731427314273,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.3824438244382444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.21992219922199222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.3175031750317503,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.009590095900959009,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
0,0.3032630326303263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0984909849098491,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0.22501225012250123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.37370373703737036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.29239292392923927,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.38491384913849136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0.19034190341903418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.014440144401444014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.2149121491214912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.23998239982399824,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.14048140481404814,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.08019080190801908,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.3337833378333783,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1,0.12250122501225012,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1,0.2198721987219872,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0.21371213712137122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.03368033680336803,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0.05167051670516705,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.017000170001700017,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0,0.06828068280682807,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0.35852358523585237,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0.16242162421624215,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.08755087550875508,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0.05976059760597606,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,0.17207172071720717,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,0.05708057080570805,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.06110061100611006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,0.24783247832478325,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0.23236232362323622,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.21678216782167822,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.16909169091690918,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,0.3067830678306783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3378433784337843,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
0,0.19954199541995418,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0.2997029970299703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.11810118101181012,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0.29795297952979527,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0.004390043900439004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.01985019850198502,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.17724177241772418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.23639236392363924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.03852038520385204,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0.2752527525275253,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0.3116631166311663,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
0,0.2670526705267053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0012300123001230013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.02094020940209402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.08339083390833908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.3714637146371464,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
0,0.09154091540915409,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.33640336403364035,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1,0.17564175641756416,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0.36022360223602234,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.12291122911229112,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.15322153221532214,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3836638366383664,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.04914049140491405,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0.13394133941339414,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
0,0.03706037060370604,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0.19023190231902318,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0.22841228412284123,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.26202262022620226,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0.3123731237312373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.10425104251042511,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.3141831418314183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.23624236242362423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.12890128901289014,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0.2883628836288363,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.015610156101561015,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,0.12025120251202512,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
1,0.11658116581165812,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
1,0.2744227442274423,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0.013120131201312012,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,0.004490044900449005,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.13632136321363214,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.15371153711537114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.3040030400304003,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
1,0.33655336553365534,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.026380263802638027,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
1,0.03286032860328603,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.34252342523425233,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.3671736717367174,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.12467124671246713,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0.25658256582565825,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0.05111051110511105,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,0.03030030300303003,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0.34367343673436734,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,0.3037730377303773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0.3999639996399964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.11145111451114512,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0.10959109591095911,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.35977359773597734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.07957079570795708,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0,0.0022100221002210024,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.07318073180731807,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.049770497704977046,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1,0.3386333863338633,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.1954819548195482,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.18564185641856418,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0.23414234142341422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.19951199511995119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.35294352943529433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2966629666296663,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,0.33294332943329435,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0.14377143771437714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.09020090200902009,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
0,0.2781427814278143,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0.3007830078300783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.3832838328383284,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.3249132491324913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.2926329263292633,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0.23889238892388923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.06541065410654107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.2155021550215502,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.23243232432324323,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.03872038720387204,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0.3821338213382134,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.14784147841478415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0054900549005490054,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1,0.009000090000900008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.12331123311233112,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0.23430234302343023,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1,0.1993819938199382,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0.05820058200582006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.058090580905809056,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.2552325523255233,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0.026700267002670027,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0.0938409384093841,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.2873028730287303,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,0.2946329463294633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.23876238762387622,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1,0.2740427404274043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.2055820558205582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.36301363013630134,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0.3902939029390294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.35029350293502937,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1,0.2841428414284143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.13194131941319412,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.12360123601236012,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0.1039710397103971,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0.33490334903349034,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0.3089230892308923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.1010910109101091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.3351433514335143,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,0.024810248102481024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.16875168751687517,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.19438194381943819,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.3182931829318293,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.36576365763657637,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1,0.36975369753697535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.02908029080290803,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0.2068520685206852,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.3940439404394044,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.14258142581425814,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.12401124011240112,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.06933069330693307,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.2581525815258153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.35762357623576235,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0.07703077030770307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.07604076040760407,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0
0,0.3186931869318693,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
0,0.2849128491284913,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.34125341253412533,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0.3977239772397724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.1947519475194752,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.18115181151811519,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,0.3152431524315243,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0.35083350833508337,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0.0063100631006310064,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,0.09989099890998909,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.1000910009100091,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1,0.06518065180651807,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.25906259062590625,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
1,0.22497224972249721,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.16538165381653816,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0.2214422144221442,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.04247042470424704,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.26011260112601126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.18238182381823817,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0.3409534095340953,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0.049460494604946045,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.14683146831468313,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,0.13136131361313613,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.25130251302513024,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,0.1045810458104581,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.22929229292292921,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
0,0.13224132241322414,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,0.02302023020230202,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.2281322813228132,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
